id,accession_number,artist,artistRole,artistId,title,dateText,medium,creditLine,year,acquisitionYear,dimensions,width,height,depth,units,inscription,thumbnailCopyright,thumbnailUrl,url,dom_colours
10931,N04883,"Olivier, Herbert A.",artist,1715,Mrs Edwin Bale,1900,Oil paint on canvas,"Presented by the executors of Mrs Viva Jeyes, the sitter's daughter 1937",1900,1937,support: 508 x 610 mm,508,610,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04883_8.jpg,http://www.tate.org.uk/art/artworks/olivier-mrs-edwin-bale-n04883,#837053FF
10931,N04883,"Olivier, Herbert A.",artist,1715,Mrs Edwin Bale,1900,Oil paint on canvas,"Presented by the executors of Mrs Viva Jeyes, the sitter's daughter 1937",1900,1937,support: 508 x 610 mm,508,610,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04883_8.jpg,http://www.tate.org.uk/art/artworks/olivier-mrs-edwin-bale-n04883,#B9A57BFF
16264,N04885,"Windus, William Lindsay",artist,607,"Study of a Dead Child, the Artist’s Son",1860,Oil paint on canvas,Presented by P.L. Teed 1937,1860,1937,support: 149 x 159 mm,149,159,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04885_8.jpg,http://www.tate.org.uk/art/artworks/windus-study-of-a-dead-child-the-artists-son-n04885,NA
16265,N04886,"Windus, William Lindsay",artist,607,"Mrs Teed, the Artist’s Daughter",c.1880,Oil paint on canvas,Presented by P.L. Teed 1937,1880,1937,support: 546 x 457 mm,546,457,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04886_8.jpg,http://www.tate.org.uk/art/artworks/windus-mrs-teed-the-artists-daughter-n04886,#906F58FF
16265,N04886,"Windus, William Lindsay",artist,607,"Mrs Teed, the Artist’s Daughter",c.1880,Oil paint on canvas,Presented by P.L. Teed 1937,1880,1937,support: 546 x 457 mm,546,457,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04886_8.jpg,http://www.tate.org.uk/art/artworks/windus-mrs-teed-the-artists-daughter-n04886,#4F3B36FF
16265,N04886,"Windus, William Lindsay",artist,607,"Mrs Teed, the Artist’s Daughter",c.1880,Oil paint on canvas,Presented by P.L. Teed 1937,1880,1937,support: 546 x 457 mm,546,457,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04886_8.jpg,http://www.tate.org.uk/art/artworks/windus-mrs-teed-the-artists-daughter-n04886,#FCF9F7FF
9227,N04887,"Mann, Harrington",artist,1569,The Fairy Tale,1902,Oil paint on canvas,Presented by Francis Howard and the artist's executors 1937,1902,1937,support: 1022 x 1416 mm frame: 1362 x 1747 x 80 mm,1022,1416,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04887_8.jpg,http://www.tate.org.uk/art/artworks/mann-the-fairy-tale-n04887,#2F292DFF
9227,N04887,"Mann, Harrington",artist,1569,The Fairy Tale,1902,Oil paint on canvas,Presented by Francis Howard and the artist's executors 1937,1902,1937,support: 1022 x 1416 mm frame: 1362 x 1747 x 80 mm,1022,1416,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04887_8.jpg,http://www.tate.org.uk/art/artworks/mann-the-fairy-tale-n04887,#AC7941FF
9227,N04887,"Mann, Harrington",artist,1569,The Fairy Tale,1902,Oil paint on canvas,Presented by Francis Howard and the artist's executors 1937,1902,1937,support: 1022 x 1416 mm frame: 1362 x 1747 x 80 mm,1022,1416,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04887_8.jpg,http://www.tate.org.uk/art/artworks/mann-the-fairy-tale-n04887,#6F4635FF
14345,N04892,"Tissot, James",artist,2048,The Ball on Shipboard,c.1874,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1874,1937,support: 841 x 1295 mm frame: 1012 x 1476 x 115 mm,841,1295,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04892_8.jpg,http://www.tate.org.uk/art/artworks/tissot-the-ball-on-shipboard-n04892,#463E35FF
14345,N04892,"Tissot, James",artist,2048,The Ball on Shipboard,c.1874,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1874,1937,support: 841 x 1295 mm frame: 1012 x 1476 x 115 mm,841,1295,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04892_8.jpg,http://www.tate.org.uk/art/artworks/tissot-the-ball-on-shipboard-n04892,#B0A893FF
14345,N04892,"Tissot, James",artist,2048,The Ball on Shipboard,c.1874,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1874,1937,support: 841 x 1295 mm frame: 1012 x 1476 x 115 mm,841,1295,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04892_8.jpg,http://www.tate.org.uk/art/artworks/tissot-the-ball-on-shipboard-n04892,#807563FF
11845,N04893,"Philpot, Glyn Warren",artist,1765,Mrs Gerard Simpson,1937,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1937,1937,support: 978 x 244 mm,978,244,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04893_8.jpg,http://www.tate.org.uk/art/artworks/philpot-mrs-gerard-simpson-n04893,#E7DDDAFF
11845,N04893,"Philpot, Glyn Warren",artist,1765,Mrs Gerard Simpson,1937,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1937,1937,support: 978 x 244 mm,978,244,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04893_8.jpg,http://www.tate.org.uk/art/artworks/philpot-mrs-gerard-simpson-n04893,#606173FF
11845,N04893,"Philpot, Glyn Warren",artist,1765,Mrs Gerard Simpson,1937,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1937,1937,support: 978 x 244 mm,978,244,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04893_8.jpg,http://www.tate.org.uk/art/artworks/philpot-mrs-gerard-simpson-n04893,#AEAAB0FF
7760,N04894,"Joseph, Lily D.",artist,1376,"Roofs, High Holborn",c.1937,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1937,1937,support: 1346 x 1473 mm,1346,1473,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04894_8.jpg,http://www.tate.org.uk/art/artworks/joseph-roofs-high-holborn-n04894,#5F5651FF
7760,N04894,"Joseph, Lily D.",artist,1376,"Roofs, High Holborn",c.1937,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1937,1937,support: 1346 x 1473 mm,1346,1473,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04894_8.jpg,http://www.tate.org.uk/art/artworks/joseph-roofs-high-holborn-n04894,#91867BFF
7760,N04894,"Joseph, Lily D.",artist,1376,"Roofs, High Holborn",c.1937,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1937,1937,support: 1346 x 1473 mm,1346,1473,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04894_8.jpg,http://www.tate.org.uk/art/artworks/joseph-roofs-high-holborn-n04894,#CAC6C2FF
4205,N04895,"Eves, Reginald G",artist,1074,Max Beerbohm,1936,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1936,1937,support: 724 x 635 mm,724,635,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04895_8.jpg,http://www.tate.org.uk/art/artworks/eves-max-beerbohm-n04895,NA
2008,N04896,"Carter, William",artist,870,The Refectory Table,1936,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1936,1937,support: 635 x 762 mm,635,762,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04896_8.jpg,http://www.tate.org.uk/art/artworks/carter-the-refectory-table-n04896,NA
4046,N04897,"Dunlop, Ronald Ossory",artist,1042,"Lifeboat, Walberswick",1936,Oil paint on canvas,Presented by the Trustees of the Chantrey Bequest 1937,1936,1937,support: 1016 x 1270 mm,1016,1270,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04897_8.jpg,http://www.tate.org.uk/art/artworks/dunlop-lifeboat-walberswick-n04897,NA
12160,N04909,"Poole, Paul Falconer",artist,430,Sketch for ‘The Death of Cordelia’,c.1858,Oil paint on canvas,Presented by F. Howard 1938,1858,1938,support: 457 x 597 mm,457,597,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04909_8.jpg,http://www.tate.org.uk/art/artworks/poole-sketch-for-the-death-of-cordelia-n04909,#68453AFF
12160,N04909,"Poole, Paul Falconer",artist,430,Sketch for ‘The Death of Cordelia’,c.1858,Oil paint on canvas,Presented by F. Howard 1938,1858,1938,support: 457 x 597 mm,457,597,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04909_8.jpg,http://www.tate.org.uk/art/artworks/poole-sketch-for-the-death-of-cordelia-n04909,#9D875EFF
12160,N04909,"Poole, Paul Falconer",artist,430,Sketch for ‘The Death of Cordelia’,c.1858,Oil paint on canvas,Presented by F. Howard 1938,1858,1938,support: 457 x 597 mm,457,597,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04909_8.jpg,http://www.tate.org.uk/art/artworks/poole-sketch-for-the-death-of-cordelia-n04909,#372730FF
7016,N04910,"Ibbetson, Julius Caesar",artist,292,Two Children,c.1790,Oil paint on canvas,Presented by H.B. Wood 1938,1790,1938,support: 743 x 610 mm frame: 960 x 835 x 90 mm,743,610,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04910_8.jpg,http://www.tate.org.uk/art/artworks/ibbetson-two-children-n04910,#3F3321FF
7016,N04910,"Ibbetson, Julius Caesar",artist,292,Two Children,c.1790,Oil paint on canvas,Presented by H.B. Wood 1938,1790,1938,support: 743 x 610 mm frame: 960 x 835 x 90 mm,743,610,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04910_8.jpg,http://www.tate.org.uk/art/artworks/ibbetson-two-children-n04910,#8E7752FF
7016,N04910,"Ibbetson, Julius Caesar",artist,292,Two Children,c.1790,Oil paint on canvas,Presented by H.B. Wood 1938,1790,1938,support: 743 x 610 mm frame: 960 x 835 x 90 mm,743,610,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04910_8.jpg,http://www.tate.org.uk/art/artworks/ibbetson-two-children-n04910,#604A2CFF
13390,N04912,"Sickert, Walter Richard",artist,1941,Jacques-Emile Blanche,c.1910,Oil paint on canvas,Purchased 1938,1910,1938,support: 610 x 508 mm frame: 810 x 710 x 62 mm,610,508,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04912_8.jpg,http://www.tate.org.uk/art/artworks/sickert-jacques-emile-blanche-n04912,#0C0A07FF
13390,N04912,"Sickert, Walter Richard",artist,1941,Jacques-Emile Blanche,c.1910,Oil paint on canvas,Purchased 1938,1910,1938,support: 610 x 508 mm frame: 810 x 710 x 62 mm,610,508,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04912_8.jpg,http://www.tate.org.uk/art/artworks/sickert-jacques-emile-blanche-n04912,#785B2DFF
13390,N04912,"Sickert, Walter Richard",artist,1941,Jacques-Emile Blanche,c.1910,Oil paint on canvas,Purchased 1938,1910,1938,support: 610 x 508 mm frame: 810 x 710 x 62 mm,610,508,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04912_8.jpg,http://www.tate.org.uk/art/artworks/sickert-jacques-emile-blanche-n04912,#3F3325FF
8687,N04913,"Lewis, Wyndham",artist,1502,Red Scene,1933–6,Oil paint on canvas,Purchased 1938,1933,1938,support: 711 x 914 mm frame: 925 x 1125 x 85 mm,711,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04913_8.jpg,http://www.tate.org.uk/art/artworks/lewis-red-scene-n04913,#5B3C2DFF
8687,N04913,"Lewis, Wyndham",artist,1502,Red Scene,1933–6,Oil paint on canvas,Purchased 1938,1933,1938,support: 711 x 914 mm frame: 925 x 1125 x 85 mm,711,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04913_8.jpg,http://www.tate.org.uk/art/artworks/lewis-red-scene-n04913,#9A713EFF
8687,N04913,"Lewis, Wyndham",artist,1502,Red Scene,1933–6,Oil paint on canvas,Purchased 1938,1933,1938,support: 711 x 914 mm frame: 925 x 1125 x 85 mm,711,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04913_8.jpg,http://www.tate.org.uk/art/artworks/lewis-red-scene-n04913,#1C1B18FF
8383,N04915,"Laporte, John",artist,328,Rob Roy’s Cave,date not known,Oil paint on canvas,Presented by Mr and Mrs E. Percival Allam in memory of their son Stanley 1938,NA,1938,support: 251 x 349 mm Frame: 395 x 492 x 90mm,251,349,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04915_8.jpg,http://www.tate.org.uk/art/artworks/laporte-rob-roys-cave-n04915,#3F3D39FF
8383,N04915,"Laporte, John",artist,328,Rob Roy’s Cave,date not known,Oil paint on canvas,Presented by Mr and Mrs E. Percival Allam in memory of their son Stanley 1938,NA,1938,support: 251 x 349 mm Frame: 395 x 492 x 90mm,251,349,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04915_8.jpg,http://www.tate.org.uk/art/artworks/laporte-rob-roys-cave-n04915,#7B8177FF
8383,N04915,"Laporte, John",artist,328,Rob Roy’s Cave,date not known,Oil paint on canvas,Presented by Mr and Mrs E. Percival Allam in memory of their son Stanley 1938,NA,1938,support: 251 x 349 mm Frame: 395 x 492 x 90mm,251,349,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04915_8.jpg,http://www.tate.org.uk/art/artworks/laporte-rob-roys-cave-n04915,#B8C3C0FF
13637,N04916,"Solomon, Solomon J.",artist,1961,A Family Group: The Artist’s Wife and Children: ‘Papa Painting!’,1905,Oil paint on canvas,Presented by the artist's widow 1938,1905,1938,support: 1613 x 1753 mm frame: 1860 x 2070 x 170 mm,1613,1753,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04916_8.jpg,http://www.tate.org.uk/art/artworks/solomon-a-family-group-the-artists-wife-and-children-papa-painting-n04916,#5C453DFF
13637,N04916,"Solomon, Solomon J.",artist,1961,A Family Group: The Artist’s Wife and Children: ‘Papa Painting!’,1905,Oil paint on canvas,Presented by the artist's widow 1938,1905,1938,support: 1613 x 1753 mm frame: 1860 x 2070 x 170 mm,1613,1753,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04916_8.jpg,http://www.tate.org.uk/art/artworks/solomon-a-family-group-the-artists-wife-and-children-papa-painting-n04916,#312626FF
13637,N04916,"Solomon, Solomon J.",artist,1961,A Family Group: The Artist’s Wife and Children: ‘Papa Painting!’,1905,Oil paint on canvas,Presented by the artist's widow 1938,1905,1938,support: 1613 x 1753 mm frame: 1860 x 2070 x 170 mm,1613,1753,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04916_8.jpg,http://www.tate.org.uk/art/artworks/solomon-a-family-group-the-artists-wife-and-children-papa-painting-n04916,#A68875FF
4073,N04917,"East, Sir Alfred",artist,165,Golden Autumn,?1904,Oil paint on canvas,Presented by Mrs Mildred Donald 1938,1904,1938,support: 1225 x 1530 mm frame: 1905 x 1635 x 138 mm,1225,1530,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04917_8.jpg,http://www.tate.org.uk/art/artworks/east-golden-autumn-n04917,#C8B795FF
4073,N04917,"East, Sir Alfred",artist,165,Golden Autumn,?1904,Oil paint on canvas,Presented by Mrs Mildred Donald 1938,1904,1938,support: 1225 x 1530 mm frame: 1905 x 1635 x 138 mm,1225,1530,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04917_8.jpg,http://www.tate.org.uk/art/artworks/east-golden-autumn-n04917,#584528FF
4073,N04917,"East, Sir Alfred",artist,165,Golden Autumn,?1904,Oil paint on canvas,Presented by Mrs Mildred Donald 1938,1904,1938,support: 1225 x 1530 mm frame: 1905 x 1635 x 138 mm,1225,1530,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04917_8.jpg,http://www.tate.org.uk/art/artworks/east-golden-autumn-n04917,#90713DFF
5945,N04921,"Hemy, Charles Napier",artist,248,Evening Grey,1866–8,Oil paint on canvas,Presented by Godwin King 1938,1866,1938,support: 571 x 914 mm frame: 842 x 1199 x 90 mm,571,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04921_8.jpg,http://www.tate.org.uk/art/artworks/hemy-evening-grey-n04921,#EDDDBDFF
5945,N04921,"Hemy, Charles Napier",artist,248,Evening Grey,1866–8,Oil paint on canvas,Presented by Godwin King 1938,1866,1938,support: 571 x 914 mm frame: 842 x 1199 x 90 mm,571,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04921_8.jpg,http://www.tate.org.uk/art/artworks/hemy-evening-grey-n04921,#2D2220FF
5945,N04921,"Hemy, Charles Napier",artist,248,Evening Grey,1866–8,Oil paint on canvas,Presented by Godwin King 1938,1866,1938,support: 571 x 914 mm frame: 842 x 1199 x 90 mm,571,914,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04921_8.jpg,http://www.tate.org.uk/art/artworks/hemy-evening-grey-n04921,#6B4129FF
6486,N04923,"Hitchens, Ivon",artist,1291,Winter Stage,1936,Oil paint on canvas,Presented by the Contemporary Art Society 1938,1936,1938,support: 591 x 1556 mm frame: 822 x 1797 x 119 mm,591,1556,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04923_8.jpg,http://www.tate.org.uk/art/artworks/hitchens-winter-stage-n04923,#896C4EFF
6486,N04923,"Hitchens, Ivon",artist,1291,Winter Stage,1936,Oil paint on canvas,Presented by the Contemporary Art Society 1938,1936,1938,support: 591 x 1556 mm frame: 822 x 1797 x 119 mm,591,1556,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04923_8.jpg,http://www.tate.org.uk/art/artworks/hitchens-winter-stage-n04923,#57422DFF
6486,N04923,"Hitchens, Ivon",artist,1291,Winter Stage,1936,Oil paint on canvas,Presented by the Contemporary Art Society 1938,1936,1938,support: 591 x 1556 mm frame: 822 x 1797 x 119 mm,591,1556,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04923_8.jpg,http://www.tate.org.uk/art/artworks/hitchens-winter-stage-n04923,#B39472FF
9383,N04924,"Matisse, Henri",artist,1593,Reading Woman with Parasol,1921,Oil paint on canvas,Presented by the Contemporary Art Society 1938,1921,1938,support: 508 x 616 mm frame: 682 x 793 x 80 mm,508,616,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04924_8.jpg,http://www.tate.org.uk/art/artworks/matisse-reading-woman-with-parasol-n04924,#A98E6CFF
9383,N04924,"Matisse, Henri",artist,1593,Reading Woman with Parasol,1921,Oil paint on canvas,Presented by the Contemporary Art Society 1938,1921,1938,support: 508 x 616 mm frame: 682 x 793 x 80 mm,508,616,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04924_8.jpg,http://www.tate.org.uk/art/artworks/matisse-reading-woman-with-parasol-n04924,#63583DFF
9383,N04924,"Matisse, Henri",artist,1593,Reading Woman with Parasol,1921,Oil paint on canvas,Presented by the Contemporary Art Society 1938,1921,1938,support: 508 x 616 mm frame: 682 x 793 x 80 mm,508,616,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04924_8.jpg,http://www.tate.org.uk/art/artworks/matisse-reading-woman-with-parasol-n04924,#2E2E24FF
2334,N04928,"Coates, George",artist,922,The Children’s Orchestra,1903–5,Oil paint on canvas,Presented by the artist's widow 1938,1903,1938,support: 813 x 908 mm,813,908,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04928_8.jpg,http://www.tate.org.uk/art/artworks/coates-the-childrens-orchestra-n04928,NA
9233,N04929,"Manson, James Bolivar",artist,1570,Self-Portrait,c.1912,Oil paint on canvas,Presented by D.C. Fincham 1938,1912,1938,support: 508 x 397 mm,508,397,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04929_8.jpg,http://www.tate.org.uk/art/artworks/manson-self-portrait-n04929,#6E523EFF
9233,N04929,"Manson, James Bolivar",artist,1570,Self-Portrait,c.1912,Oil paint on canvas,Presented by D.C. Fincham 1938,1912,1938,support: 508 x 397 mm,508,397,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04929_8.jpg,http://www.tate.org.uk/art/artworks/manson-self-portrait-n04929,#A5805EFF
9233,N04929,"Manson, James Bolivar",artist,1570,Self-Portrait,c.1912,Oil paint on canvas,Presented by D.C. Fincham 1938,1912,1938,support: 508 x 397 mm,508,397,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04929_8.jpg,http://www.tate.org.uk/art/artworks/manson-self-portrait-n04929,#C9B49DFF
12121,N04933,"Pitchforth, Roland Vivian",artist,1778,Floods,c.1935,Oil paint on canvas,Purchased 1938,1935,1938,support: 635 x 813 mm,635,813,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04933_8.jpg,http://www.tate.org.uk/art/artworks/pitchforth-floods-n04933,#848B94FF
12121,N04933,"Pitchforth, Roland Vivian",artist,1778,Floods,c.1935,Oil paint on canvas,Purchased 1938,1935,1938,support: 635 x 813 mm,635,813,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04933_8.jpg,http://www.tate.org.uk/art/artworks/pitchforth-floods-n04933,#62676DFF
12121,N04933,"Pitchforth, Roland Vivian",artist,1778,Floods,c.1935,Oil paint on canvas,Purchased 1938,1935,1938,support: 635 x 813 mm,635,813,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04933_8.jpg,http://www.tate.org.uk/art/artworks/pitchforth-floods-n04933,#A0A6B1FF
15929,N04937,"Ward, James",artist,581,L’Amour de Cheval,1827,Oil paint on canvas,Presented by Francis Howard 1938,1827,1938,support: 1448 x 2126 mm frame: 1685 x 2390 x 115 mm,1448,2126,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04937_8.jpg,http://www.tate.org.uk/art/artworks/ward-lamour-de-cheval-n04937,#999280FF
15929,N04937,"Ward, James",artist,581,L’Amour de Cheval,1827,Oil paint on canvas,Presented by Francis Howard 1938,1827,1938,support: 1448 x 2126 mm frame: 1685 x 2390 x 115 mm,1448,2126,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04937_8.jpg,http://www.tate.org.uk/art/artworks/ward-lamour-de-cheval-n04937,#473927FF
15929,N04937,"Ward, James",artist,581,L’Amour de Cheval,1827,Oil paint on canvas,Presented by Francis Howard 1938,1827,1938,support: 1448 x 2126 mm frame: 1685 x 2390 x 115 mm,1448,2126,NA,mm,date inscribed,NA,http://www.tate.org.uk/art/images/work/N/N04/N04937_8.jpg,http://www.tate.org.uk/art/artworks/ward-lamour-de-cheval-n04937,#715C3EFF
7003,N04938,"Hurlstone, Frederick Yeates",artist,289,Sancho Panza Attended by his State Physician,exhibited 1868,Oil paint on canvas,Presented by F. Howard 1938,1868,1938,support: 1092 x 1340 mm frame: 1350 x 1600 x 122 mm,1092,1340,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04938_8.jpg,http://www.tate.org.uk/art/artworks/hurlstone-sancho-panza-attended-by-his-state-physician-n04938,#C59F4FFF
7003,N04938,"Hurlstone, Frederick Yeates",artist,289,Sancho Panza Attended by his State Physician,exhibited 1868,Oil paint on canvas,Presented by F. Howard 1938,1868,1938,support: 1092 x 1340 mm frame: 1350 x 1600 x 122 mm,1092,1340,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04938_8.jpg,http://www.tate.org.uk/art/artworks/hurlstone-sancho-panza-attended-by-his-state-physician-n04938,#7C561DFF
7003,N04938,"Hurlstone, Frederick Yeates",artist,289,Sancho Panza Attended by his State Physician,exhibited 1868,Oil paint on canvas,Presented by F. Howard 1938,1868,1938,support: 1092 x 1340 mm frame: 1350 x 1600 x 122 mm,1092,1340,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04938_8.jpg,http://www.tate.org.uk/art/artworks/hurlstone-sancho-panza-attended-by-his-state-physician-n04938,#2B1C17FF
2558,N04939,"Conder, Charles",artist,934,Gibraltar from Algeciras,1905,Oil paint on canvas,Presented by Mrs A. Cecil Lawson 1938,1905,1938,support: 749 x 940 mm frame: 1025 x 1210 x 42 mm,749,940,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04939_8.jpg,http://www.tate.org.uk/art/artworks/conder-gibraltar-from-algeciras-n04939,#959592FF
2558,N04939,"Conder, Charles",artist,934,Gibraltar from Algeciras,1905,Oil paint on canvas,Presented by Mrs A. Cecil Lawson 1938,1905,1938,support: 749 x 940 mm frame: 1025 x 1210 x 42 mm,749,940,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04939_8.jpg,http://www.tate.org.uk/art/artworks/conder-gibraltar-from-algeciras-n04939,#605B4CFF
2558,N04939,"Conder, Charles",artist,934,Gibraltar from Algeciras,1905,Oil paint on canvas,Presented by Mrs A. Cecil Lawson 1938,1905,1938,support: 749 x 940 mm frame: 1025 x 1210 x 42 mm,749,940,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04939_8.jpg,http://www.tate.org.uk/art/artworks/conder-gibraltar-from-algeciras-n04939,#747873FF
13681,N04942,"Spencer, Sir Stanley",artist,1977,"Rickett’s Farm, Cookham Dene",1938,Oil paint on canvas,Purchased 1938,1938,1938,support: 660 x 1168 mm frame: 842 x 1346 x 83 mm,660,1168,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04942_8.jpg,http://www.tate.org.uk/art/artworks/spencer-ricketts-farm-cookham-dene-n04942,#393129FF
13681,N04942,"Spencer, Sir Stanley",artist,1977,"Rickett’s Farm, Cookham Dene",1938,Oil paint on canvas,Purchased 1938,1938,1938,support: 660 x 1168 mm frame: 842 x 1346 x 83 mm,660,1168,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04942_8.jpg,http://www.tate.org.uk/art/artworks/spencer-ricketts-farm-cookham-dene-n04942,#927D69FF
13681,N04942,"Spencer, Sir Stanley",artist,1977,"Rickett’s Farm, Cookham Dene",1938,Oil paint on canvas,Purchased 1938,1938,1938,support: 660 x 1168 mm frame: 842 x 1346 x 83 mm,660,1168,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04942_8.jpg,http://www.tate.org.uk/art/artworks/spencer-ricketts-farm-cookham-dene-n04942,#DFD3C7FF
15793,N04944,"Walker, Dame Ethel",artist,2115,The Hon. Mrs Adams,c.1901,Oil paint on canvas,Purchased 1938,1901,1938,support: 902 x 743 mm frame: 1076 x 922 x 75 mm,902,743,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04944_8.jpg,http://www.tate.org.uk/art/artworks/walker-the-hon-mrs-adams-n04944,#89745AFF
15793,N04944,"Walker, Dame Ethel",artist,2115,The Hon. Mrs Adams,c.1901,Oil paint on canvas,Purchased 1938,1901,1938,support: 902 x 743 mm frame: 1076 x 922 x 75 mm,902,743,NA,mm,NA,NA,http://www.tate.org.uk/art/images/work/N/N04/N04944_8.jpg,http://www.tate.org.uk/art/artworks/walker-the-hon-mrs-adams-n04944,#27231CFF
